date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,total_trade,trade_balance,import_percentage,export_percentage,year_month,avg_import_per_ship,avg_export_per_ship,avg_trade_per_ship,import_export_ratio,container_share,tanker_share,dry_bulk_share,general_cargo_share,roro_share
2026-02-03 00:00:00+00:00,2026,2,3,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-02,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-02-03 00:00:00+00:00,2026,2,3,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-02,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-02-02 00:00:00+00:00,2026,2,2,port254,Colombo,Sri Lanka,LKA,9,0,2,0,1,11,12,46014,0,0,0,0,46014,46014,30557,0,7455,0,0,38012,38012,84026,-8002,54.76162140289911,45.2383785971009,2026-02,3834.5,3167.6666666666665,7002.166666666667,1.2105124697463958,0.75,0.08333333333333333,0.0,0.16666666666666666,0.0
2026-02-02 00:00:00+00:00,2026,2,2,port678,Hambantota,Sri Lanka,LKA,1,0,0,0,1,1,2,6741,0,0,0,0,6741,6741,4490,0,0,0,0,4490,4490,11231,-2251,60.02136942391595,39.97863057608405,2026-02,3370.5,2245.0,5615.5,1.501336302895323,0.5,0.5,0.0,0.0,0.0
2026-02-02 00:00:00+00:00,2026,2,2,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-02,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-02-02 00:00:00+00:00,2026,2,2,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-02,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-02-01 00:00:00+00:00,2026,2,1,port254,Colombo,Sri Lanka,LKA,7,1,0,0,1,8,9,46792,18750,0,0,0,65543,65543,9220,0,0,0,0,9220,9220,74763,-56323,87.66769658788438,12.332303412115618,2026-02,7282.555555555556,1024.4444444444443,8307.0,7.108785249457701,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0
2026-02-01 00:00:00+00:00,2026,2,1,port678,Hambantota,Sri Lanka,LKA,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-02,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
2026-02-01 00:00:00+00:00,2026,2,1,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-02,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-02-01 00:00:00+00:00,2026,2,1,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-02,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-31 00:00:00+00:00,2026,1,31,port254,Colombo,Sri Lanka,LKA,11,1,0,0,0,12,12,50061,25725,0,0,0,75786,75786,19440,0,0,0,0,19440,19440,95226,-56346,79.58540734673304,20.414592653266965,2026-01,6315.5,1620.0,7935.5,3.898456790123457,0.9166666666666666,0.0,0.08333333333333333,0.0,0.0
2026-01-31 00:00:00+00:00,2026,1,31,port678,Hambantota,Sri Lanka,LKA,1,0,0,0,1,1,2,15955,0,0,0,35070,15955,51026,0,0,0,0,0,0,0,51026,-51026,100.0,0.0,2026-01,25513.0,0.0,25513.0,,0.5,0.5,0.0,0.0,0.0
2026-01-31 00:00:00+00:00,2026,1,31,port1319,Trincomalee,Sri Lanka,LKA,0,1,0,0,0,1,1,0,56149,0,0,0,56149,56149,0,0,0,0,0,0,0,56149,-56149,100.0,0.0,2026-01,56149.0,0.0,56149.0,,0.0,0.0,1.0,0.0,0.0
2026-01-31 00:00:00+00:00,2026,1,31,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-30 00:00:00+00:00,2026,1,30,port254,Colombo,Sri Lanka,LKA,10,1,0,0,1,11,12,28185,1033,0,0,37343,29219,66562,53129,0,0,0,0,53129,53129,119691,-13433,55.61153303088787,44.38846696911213,2026-01,5546.833333333333,4427.416666666667,9974.25,1.252837433416778,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0,0.0
2026-01-30 00:00:00+00:00,2026,1,30,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0
2026-01-30 00:00:00+00:00,2026,1,30,port1319,Trincomalee,Sri Lanka,LKA,0,1,0,0,0,1,1,0,19587,0,0,0,19587,19587,0,5992,0,0,0,5992,5992,25579,-13595,76.57453379725555,23.42546620274444,2026-01,19587.0,5992.0,25579.0,3.2688584779706273,0.0,0.0,1.0,0.0,0.0
2026-01-30 00:00:00+00:00,2026,1,30,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-29 00:00:00+00:00,2026,1,29,port254,Colombo,Sri Lanka,LKA,7,0,0,0,0,7,7,15576,0,0,0,0,15576,15576,30338,0,0,0,0,30338,30338,45914,14762,33.92429324389075,66.07570675610924,2026-01,2225.1428571428573,4334.0,6559.142857142857,0.5134155184916607,1.0,0.0,0.0,0.0,0.0
2026-01-29 00:00:00+00:00,2026,1,29,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-29 00:00:00+00:00,2026,1,29,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-29 00:00:00+00:00,2026,1,29,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-28 00:00:00+00:00,2026,1,28,port254,Colombo,Sri Lanka,LKA,7,0,0,0,0,7,7,43929,0,0,0,0,43929,43929,22458,0,0,0,0,22458,22458,66387,-21471,66.17108771295584,33.82891228704415,2026-01,6275.571428571428,3208.285714285714,9483.857142857143,1.9560512957520706,1.0,0.0,0.0,0.0,0.0
2026-01-28 00:00:00+00:00,2026,1,28,port678,Hambantota,Sri Lanka,LKA,0,1,0,1,0,2,2,0,30342,0,0,0,30342,30342,0,5184,0,0,0,5184,5184,35526,-25158,85.40787029218038,14.592129707819627,2026-01,15171.0,2592.0,17763.0,5.8530092592592595,0.0,0.0,0.5,0.0,0.5
2026-01-28 00:00:00+00:00,2026,1,28,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-28 00:00:00+00:00,2026,1,28,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-27 00:00:00+00:00,2026,1,27,port254,Colombo,Sri Lanka,LKA,10,0,0,0,0,10,10,51987,0,0,0,0,51987,51987,19534,0,0,0,0,19534,19534,71521,-32453,72.68774206177207,27.312257938227937,2026-01,5198.7,1953.4,7152.1,2.6613596805569775,1.0,0.0,0.0,0.0,0.0
2026-01-27 00:00:00+00:00,2026,1,27,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-27 00:00:00+00:00,2026,1,27,port1319,Trincomalee,Sri Lanka,LKA,0,1,0,0,0,1,1,0,78620,0,0,0,78620,78620,0,0,0,0,0,0,0,78620,-78620,100.0,0.0,2026-01,78620.0,0.0,78620.0,,0.0,0.0,1.0,0.0,0.0
2026-01-27 00:00:00+00:00,2026,1,27,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-26 00:00:00+00:00,2026,1,26,port254,Colombo,Sri Lanka,LKA,9,0,1,0,1,10,11,54600,0,0,0,6551,54600,61152,19612,0,4356,0,0,23969,23969,85121,-37183,71.84126126337802,28.158738736621984,2026-01,5559.272727272727,2179.0,7738.272727272727,2.5512954232550378,0.8181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.0
2026-01-26 00:00:00+00:00,2026,1,26,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-26 00:00:00+00:00,2026,1,26,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-26 00:00:00+00:00,2026,1,26,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-25 00:00:00+00:00,2026,1,25,port254,Colombo,Sri Lanka,LKA,9,0,0,0,1,9,10,1972,0,0,0,0,1972,1972,40438,0,0,0,0,40438,40438,42410,38466,4.649846734260787,95.35015326573921,2026-01,197.2,4043.8,4241.0,0.04876601216677383,0.9,0.1,0.0,0.0,0.0
2026-01-25 00:00:00+00:00,2026,1,25,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0
2026-01-25 00:00:00+00:00,2026,1,25,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-25 00:00:00+00:00,2026,1,25,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-24 00:00:00+00:00,2026,1,24,port254,Colombo,Sri Lanka,LKA,11,0,0,0,0,11,11,75142,0,0,0,0,75142,75142,16410,0,0,0,0,16410,16410,91552,-58732,82.075760223698,17.92423977630199,2026-01,6831.090909090909,1491.8181818181818,8322.90909090909,4.57903717245582,1.0,0.0,0.0,0.0,0.0
2026-01-24 00:00:00+00:00,2026,1,24,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-24 00:00:00+00:00,2026,1,24,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0
2026-01-24 00:00:00+00:00,2026,1,24,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-23 00:00:00+00:00,2026,1,23,port254,Colombo,Sri Lanka,LKA,9,0,1,0,0,10,10,24509,0,0,0,0,24509,24509,17823,0,0,0,0,17823,17823,42332,-6686,57.897099121232166,42.102900878767834,2026-01,2450.9,1782.3,4233.2,1.3751332547831454,0.9,0.0,0.0,0.1,0.0
2026-01-23 00:00:00+00:00,2026,1,23,port678,Hambantota,Sri Lanka,LKA,1,0,0,1,0,2,2,0,0,0,0,0,0,0,6464,0,0,511,0,6976,6976,6976,6976,0.0,100.0,2026-01,0.0,3488.0,3488.0,0.0,0.5,0.0,0.0,0.0,0.5
2026-01-23 00:00:00+00:00,2026,1,23,port1319,Trincomalee,Sri Lanka,LKA,0,1,0,0,1,1,2,0,35221,0,0,0,35221,35221,0,1191,0,0,0,1191,1191,36412,-34030,96.72910029660552,3.270899703394485,2026-01,17610.5,595.5,18206.0,29.57262804366079,0.0,0.5,0.5,0.0,0.0
2026-01-23 00:00:00+00:00,2026,1,23,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-22 00:00:00+00:00,2026,1,22,port254,Colombo,Sri Lanka,LKA,12,0,0,0,1,12,13,59000,0,0,0,0,59000,59000,51507,0,0,0,4160,51507,55668,114668,-3332,51.452890082673456,48.547109917326544,2026-01,4538.461538461538,4282.153846153846,8820.615384615385,1.0598548537759576,0.9230769230769231,0.07692307692307693,0.0,0.0,0.0
2026-01-22 00:00:00+00:00,2026,1,22,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-22 00:00:00+00:00,2026,1,22,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-22 00:00:00+00:00,2026,1,22,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-21 00:00:00+00:00,2026,1,21,port254,Colombo,Sri Lanka,LKA,6,1,2,0,0,9,9,3980,27553,0,0,0,31533,31533,27412,0,2472,0,0,29885,29885,61418,-1648,51.34162623335179,48.65837376664822,2026-01,3503.6666666666665,3320.5555555555557,6824.222222222223,1.0551447214321565,0.6666666666666666,0.0,0.1111111111111111,0.2222222222222222,0.0
2026-01-21 00:00:00+00:00,2026,1,21,port678,Hambantota,Sri Lanka,LKA,1,0,0,0,0,1,1,0,0,0,0,0,0,0,737,0,0,0,0,737,737,737,737,0.0,100.0,2026-01,0.0,737.0,737.0,0.0,1.0,0.0,0.0,0.0,0.0
2026-01-21 00:00:00+00:00,2026,1,21,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-21 00:00:00+00:00,2026,1,21,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-20 00:00:00+00:00,2026,1,20,port254,Colombo,Sri Lanka,LKA,9,0,0,0,1,9,10,32458,0,0,0,0,32458,32458,13363,0,0,0,10092,13363,23455,55913,-9003,58.05090050614348,41.94909949385653,2026-01,3245.8,2345.5,5591.3,1.383841398422511,0.9,0.1,0.0,0.0,0.0
2026-01-20 00:00:00+00:00,2026,1,20,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0
2026-01-20 00:00:00+00:00,2026,1,20,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-20 00:00:00+00:00,2026,1,20,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-19 00:00:00+00:00,2026,1,19,port254,Colombo,Sri Lanka,LKA,10,0,0,0,0,10,10,55797,0,0,0,0,55797,55797,15109,0,0,0,0,15109,15109,70906,-40688,78.6915070656926,21.308492934307395,2026-01,5579.7,1510.9,7090.6,3.6929644582699055,1.0,0.0,0.0,0.0,0.0
2026-01-19 00:00:00+00:00,2026,1,19,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,0,1,1,0,0,0,601,0,601,601,0,0,0,673,0,673,673,1274,72,47.174254317111455,52.82574568288854,2026-01,601.0,673.0,1274.0,0.8930163447251115,0.0,0.0,0.0,0.0,1.0
2026-01-19 00:00:00+00:00,2026,1,19,port1319,Trincomalee,Sri Lanka,LKA,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,196,0,0,196,196,196,196,0.0,100.0,2026-01,0.0,196.0,196.0,0.0,0.0,0.0,0.0,1.0,0.0
2026-01-19 00:00:00+00:00,2026,1,19,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-18 00:00:00+00:00,2026,1,18,port254,Colombo,Sri Lanka,LKA,9,0,0,0,2,9,11,57949,0,0,0,51236,57949,109186,17946,0,0,0,0,17946,17946,127132,-91240,85.883963124941,14.116036875058994,2026-01,9926.0,1631.4545454545455,11557.454545454546,6.084141312827371,0.8181818181818182,0.18181818181818182,0.0,0.0,0.0
2026-01-18 00:00:00+00:00,2026,1,18,port678,Hambantota,Sri Lanka,LKA,1,0,0,0,0,1,1,6741,0,0,0,0,6741,6741,4490,0,0,0,0,4490,4490,11231,-2251,60.02136942391595,39.97863057608405,2026-01,6741.0,4490.0,11231.0,1.501336302895323,1.0,0.0,0.0,0.0,0.0
2026-01-18 00:00:00+00:00,2026,1,18,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-18 00:00:00+00:00,2026,1,18,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-17 00:00:00+00:00,2026,1,17,port254,Colombo,Sri Lanka,LKA,10,2,0,0,0,12,12,17791,18923,0,0,0,36715,36715,38920,0,0,0,0,38920,38920,75635,2205,48.54234150856085,51.45765849143915,2026-01,3059.5833333333335,3243.3333333333335,6302.916666666667,0.9433453237410072,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0
2026-01-17 00:00:00+00:00,2026,1,17,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-17 00:00:00+00:00,2026,1,17,port1319,Trincomalee,Sri Lanka,LKA,0,1,0,0,0,1,1,0,35221,0,0,0,35221,35221,0,1191,0,0,0,1191,1191,36412,-34030,96.72910029660552,3.270899703394485,2026-01,35221.0,1191.0,36412.0,29.57262804366079,0.0,0.0,1.0,0.0,0.0
2026-01-17 00:00:00+00:00,2026,1,17,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-16 00:00:00+00:00,2026,1,16,port254,Colombo,Sri Lanka,LKA,5,1,1,0,2,7,9,16710,37070,0,0,14184,53781,67965,7733,0,3669,0,0,11403,11403,79368,-56562,85.6327487148473,14.367251285152708,2026-01,7551.666666666667,1267.0,8818.666666666666,5.960273612207314,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0
2026-01-16 00:00:00+00:00,2026,1,16,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,1,1,2,0,0,0,4661,7797,4661,12458,0,0,0,0,594,0,594,13052,-11864,95.44897333741955,4.551026662580447,2026-01,6229.0,297.0,6526.0,20.973063973063972,0.0,0.5,0.0,0.0,0.5
2026-01-16 00:00:00+00:00,2026,1,16,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-16 00:00:00+00:00,2026,1,16,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-15 00:00:00+00:00,2026,1,15,port254,Colombo,Sri Lanka,LKA,9,0,0,0,1,9,10,62807,0,0,0,0,62807,62807,56599,0,0,0,0,56599,56599,119406,-6208,52.599534361757364,47.400465638242636,2026-01,6280.7,5659.9,11940.6,1.1096839166769732,0.9,0.1,0.0,0.0,0.0
2026-01-15 00:00:00+00:00,2026,1,15,port678,Hambantota,Sri Lanka,LKA,1,0,0,0,0,1,1,424,0,0,0,0,424,424,0,0,0,0,0,0,0,424,-424,100.0,0.0,2026-01,424.0,0.0,424.0,,1.0,0.0,0.0,0.0,0.0
2026-01-15 00:00:00+00:00,2026,1,15,port1319,Trincomalee,Sri Lanka,LKA,0,1,0,0,0,1,1,0,78783,0,0,0,78783,78783,0,0,0,0,0,0,0,78783,-78783,100.0,0.0,2026-01,78783.0,0.0,78783.0,,0.0,0.0,1.0,0.0,0.0
2026-01-15 00:00:00+00:00,2026,1,15,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-14 00:00:00+00:00,2026,1,14,port254,Colombo,Sri Lanka,LKA,11,0,1,0,0,12,12,69966,0,0,0,0,69966,69966,20787,0,3171,0,0,23959,23959,93925,-46007,74.49134948096886,25.50865051903114,2026-01,5830.5,1996.5833333333333,7827.083333333333,2.920238741182854,0.9166666666666666,0.0,0.0,0.08333333333333333,0.0
2026-01-14 00:00:00+00:00,2026,1,14,port678,Hambantota,Sri Lanka,LKA,0,1,0,1,1,2,3,0,63682,0,513,7797,64196,71993,0,0,0,0,594,0,594,72587,-71399,99.18167164919338,0.8183283508066183,2026-01,23997.666666666668,198.0,24195.666666666668,121.2003367003367,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
2026-01-14 00:00:00+00:00,2026,1,14,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-14 00:00:00+00:00,2026,1,14,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-13 00:00:00+00:00,2026,1,13,port254,Colombo,Sri Lanka,LKA,15,0,1,0,0,16,16,56851,0,1471,0,0,58322,58322,25532,0,0,0,0,25532,25532,83854,-32790,69.55184010303623,30.448159896963773,2026-01,3645.125,1595.75,5240.875,2.284270719097603,0.9375,0.0,0.0,0.0625,0.0
2026-01-13 00:00:00+00:00,2026,1,13,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0
2026-01-13 00:00:00+00:00,2026,1,13,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-13 00:00:00+00:00,2026,1,13,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-12 00:00:00+00:00,2026,1,12,port254,Colombo,Sri Lanka,LKA,8,0,0,0,1,8,9,32993,0,0,0,0,32993,32993,4723,0,0,0,0,4723,4723,37716,-28270,87.47746314561459,12.522536854385407,2026-01,3665.8888888888887,524.7777777777778,4190.666666666667,6.985602371374126,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0
2026-01-12 00:00:00+00:00,2026,1,12,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1201,0,1201,1201,1201,1201,0.0,100.0,2026-01,0.0,600.5,600.5,0.0,0.0,0.5,0.0,0.0,0.5
2026-01-12 00:00:00+00:00,2026,1,12,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-12 00:00:00+00:00,2026,1,12,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2026-01,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2026-01-11 00:00:00+00:00,2026,1,11,port254,Colombo,Sri Lanka,LKA,9,0,0,0,1,9,10,31545,0,0,0,202,31545,31747,35057,0,0,0,0,35057,35057,66804,3310,47.522603436919944,52.477396563080056,2026-01,3174.7,3505.7,6680.4,0.905582337336338,0.9,0.1,0.0,0.0,0.0
