date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2024-02-29 00:00:00+00:00,2024,2,29,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-28 00:00:00+00:00,2024,2,28,port254,Colombo,Sri Lanka,LKA,12,1,1,0,0,14,14,47977,14753,0,0,0,62731,62731,34883,1618,6246,0,0,42748,42748
2024-02-28 00:00:00+00:00,2024,2,28,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,5777,0,5777,0,0,0,0,0,0,0
2024-02-28 00:00:00+00:00,2024,2,28,port1319,Trincomalee,Sri Lanka,LKA,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,4153,0,0,4153,4153
2024-02-28 00:00:00+00:00,2024,2,28,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-27 00:00:00+00:00,2024,2,27,port254,Colombo,Sri Lanka,LKA,7,1,1,0,0,9,9,18440,18750,1063,0,0,38254,38254,3943,0,0,0,0,3943,3943
2024-02-27 00:00:00+00:00,2024,2,27,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-27 00:00:00+00:00,2024,2,27,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-27 00:00:00+00:00,2024,2,27,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-26 00:00:00+00:00,2024,2,26,port254,Colombo,Sri Lanka,LKA,12,0,1,0,3,13,16,48480,0,1030,0,13823,49511,63335,21091,0,1787,0,1155,22878,24034
2024-02-26 00:00:00+00:00,2024,2,26,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-26 00:00:00+00:00,2024,2,26,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-26 00:00:00+00:00,2024,2,26,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-25 00:00:00+00:00,2024,2,25,port254,Colombo,Sri Lanka,LKA,9,0,0,0,0,9,9,57746,0,0,0,0,57746,57746,5011,0,0,0,0,5011,5011
2024-02-25 00:00:00+00:00,2024,2,25,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-25 00:00:00+00:00,2024,2,25,port1319,Trincomalee,Sri Lanka,LKA,0,1,0,0,0,1,1,0,33163,0,0,0,33163,33163,0,0,0,0,0,0,0
2024-02-25 00:00:00+00:00,2024,2,25,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-24 00:00:00+00:00,2024,2,24,port254,Colombo,Sri Lanka,LKA,6,0,2,0,0,8,8,12810,0,2061,0,0,14871,14871,7647,0,3575,0,0,11222,11222
2024-02-24 00:00:00+00:00,2024,2,24,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-24 00:00:00+00:00,2024,2,24,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-24 00:00:00+00:00,2024,2,24,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-23 00:00:00+00:00,2024,2,23,port254,Colombo,Sri Lanka,LKA,13,0,0,0,1,13,14,26372,0,0,0,1611,26372,27983,26016,0,0,0,221,26016,26237
2024-02-23 00:00:00+00:00,2024,2,23,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,1,1,2,0,0,0,1566,0,1566,1566,0,0,0,0,0,0,0
2024-02-23 00:00:00+00:00,2024,2,23,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-23 00:00:00+00:00,2024,2,23,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-22 00:00:00+00:00,2024,2,22,port254,Colombo,Sri Lanka,LKA,11,0,0,0,1,11,12,45696,0,0,0,2703,45696,48400,16375,0,0,0,0,16375,16375
2024-02-22 00:00:00+00:00,2024,2,22,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-22 00:00:00+00:00,2024,2,22,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-22 00:00:00+00:00,2024,2,22,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-21 00:00:00+00:00,2024,2,21,port254,Colombo,Sri Lanka,LKA,10,0,0,0,1,10,11,41806,0,0,0,9329,41806,51136,37642,0,0,0,1508,37642,39151
2024-02-21 00:00:00+00:00,2024,2,21,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-21 00:00:00+00:00,2024,2,21,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-21 00:00:00+00:00,2024,2,21,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-20 00:00:00+00:00,2024,2,20,port254,Colombo,Sri Lanka,LKA,10,1,0,0,2,11,13,40860,5560,0,0,27394,46420,73814,14999,0,0,0,0,14999,14999
2024-02-20 00:00:00+00:00,2024,2,20,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-20 00:00:00+00:00,2024,2,20,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-20 00:00:00+00:00,2024,2,20,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-19 00:00:00+00:00,2024,2,19,port254,Colombo,Sri Lanka,LKA,8,0,0,0,2,8,10,38600,0,0,0,4206,38600,42807,67251,0,0,0,1468,67251,68719
2024-02-19 00:00:00+00:00,2024,2,19,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1040,0,1040
2024-02-19 00:00:00+00:00,2024,2,19,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-19 00:00:00+00:00,2024,2,19,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-18 00:00:00+00:00,2024,2,18,port254,Colombo,Sri Lanka,LKA,5,0,1,0,3,6,9,22583,0,0,0,0,22583,22583,6977,0,3163,0,0,10140,10140
2024-02-18 00:00:00+00:00,2024,2,18,port678,Hambantota,Sri Lanka,LKA,1,0,0,0,0,1,1,6741,0,0,0,0,6741,6741,4490,0,0,0,0,4490,4490
2024-02-18 00:00:00+00:00,2024,2,18,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,9375,0,9375,0,0,0,0,1526,0,1526
2024-02-18 00:00:00+00:00,2024,2,18,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-17 00:00:00+00:00,2024,2,17,port254,Colombo,Sri Lanka,LKA,11,0,0,0,0,11,11,28043,0,0,0,0,28043,28043,16241,0,0,0,0,16241,16241
2024-02-17 00:00:00+00:00,2024,2,17,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-17 00:00:00+00:00,2024,2,17,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-17 00:00:00+00:00,2024,2,17,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-16 00:00:00+00:00,2024,2,16,port254,Colombo,Sri Lanka,LKA,15,0,0,0,0,15,15,76011,0,0,0,0,76011,76011,14672,0,0,0,0,14672,14672
2024-02-16 00:00:00+00:00,2024,2,16,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-16 00:00:00+00:00,2024,2,16,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-16 00:00:00+00:00,2024,2,16,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 00:00:00+00:00,2024,2,15,port254,Colombo,Sri Lanka,LKA,9,1,0,0,2,10,12,19796,0,0,0,9329,19796,29126,7268,0,0,0,1508,7268,8777
2024-02-15 00:00:00+00:00,2024,2,15,port678,Hambantota,Sri Lanka,LKA,0,0,0,2,0,2,2,0,0,0,1169,0,1169,1169,0,0,0,673,0,673,673
2024-02-15 00:00:00+00:00,2024,2,15,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 00:00:00+00:00,2024,2,15,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 00:00:00+00:00,2024,2,14,port254,Colombo,Sri Lanka,LKA,11,0,1,0,1,12,13,31043,0,1030,0,0,32074,32074,47046,0,1787,0,0,48833,48833
2024-02-14 00:00:00+00:00,2024,2,14,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 00:00:00+00:00,2024,2,14,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-14 00:00:00+00:00,2024,2,14,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-13 00:00:00+00:00,2024,2,13,port254,Colombo,Sri Lanka,LKA,9,0,1,0,0,10,10,44311,0,0,0,0,44311,44311,8419,0,0,0,0,8419,8419
2024-02-13 00:00:00+00:00,2024,2,13,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-13 00:00:00+00:00,2024,2,13,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-13 00:00:00+00:00,2024,2,13,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12 00:00:00+00:00,2024,2,12,port254,Colombo,Sri Lanka,LKA,11,1,0,0,1,12,13,43482,19109,0,0,0,62591,62591,20772,0,0,0,0,20772,20772
2024-02-12 00:00:00+00:00,2024,2,12,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12 00:00:00+00:00,2024,2,12,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-12 00:00:00+00:00,2024,2,12,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 00:00:00+00:00,2024,2,11,port254,Colombo,Sri Lanka,LKA,10,1,0,0,0,11,11,30827,21618,0,0,0,52445,52445,40031,0,0,0,0,40031,40031
2024-02-11 00:00:00+00:00,2024,2,11,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,5939,0,5939,0,0,0,0,0,0,0
2024-02-11 00:00:00+00:00,2024,2,11,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-11 00:00:00+00:00,2024,2,11,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 00:00:00+00:00,2024,2,10,port254,Colombo,Sri Lanka,LKA,9,1,1,0,1,11,12,37872,0,0,0,0,37872,37872,6162,0,1478,0,0,7641,7641
2024-02-10 00:00:00+00:00,2024,2,10,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,40292,0,40292,0,0,0,0,0,0,0
2024-02-10 00:00:00+00:00,2024,2,10,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 00:00:00+00:00,2024,2,10,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-09 00:00:00+00:00,2024,2,9,port254,Colombo,Sri Lanka,LKA,11,0,2,0,1,13,14,47271,0,0,0,319,47271,47590,24005,0,9457,0,0,33463,33463
2024-02-09 00:00:00+00:00,2024,2,9,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-09 00:00:00+00:00,2024,2,9,port1319,Trincomalee,Sri Lanka,LKA,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4990,0,0,4990,4990
2024-02-09 00:00:00+00:00,2024,2,9,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-08 00:00:00+00:00,2024,2,8,port254,Colombo,Sri Lanka,LKA,10,0,0,0,3,10,13,73023,0,0,0,20725,73023,93748,4113,0,0,0,0,4113,4113
2024-02-08 00:00:00+00:00,2024,2,8,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-08 00:00:00+00:00,2024,2,8,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-08 00:00:00+00:00,2024,2,8,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-07 00:00:00+00:00,2024,2,7,port254,Colombo,Sri Lanka,LKA,9,0,0,0,2,9,11,42272,0,0,0,0,42272,42272,23646,0,0,0,0,23646,23646
2024-02-07 00:00:00+00:00,2024,2,7,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,103,0,103,103
2024-02-07 00:00:00+00:00,2024,2,7,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-07 00:00:00+00:00,2024,2,7,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-06 00:00:00+00:00,2024,2,6,port254,Colombo,Sri Lanka,LKA,10,0,0,0,1,10,11,16770,0,0,0,9329,16770,26099,52724,0,0,0,1508,52724,54233
2024-02-06 00:00:00+00:00,2024,2,6,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1020,0,1020,1020
2024-02-06 00:00:00+00:00,2024,2,6,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-06 00:00:00+00:00,2024,2,6,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-05 00:00:00+00:00,2024,2,5,port254,Colombo,Sri Lanka,LKA,10,0,0,0,1,10,11,59729,0,0,0,0,59729,59729,9850,0,0,0,0,9850,9850
2024-02-05 00:00:00+00:00,2024,2,5,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-05 00:00:00+00:00,2024,2,5,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,30947,0,30947,0,0,0,0,0,0,0
2024-02-05 00:00:00+00:00,2024,2,5,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-04 00:00:00+00:00,2024,2,4,port254,Colombo,Sri Lanka,LKA,9,0,0,0,3,9,12,13809,0,0,0,39153,13809,52962,15174,0,0,0,0,15174,15174
2024-02-04 00:00:00+00:00,2024,2,4,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-04 00:00:00+00:00,2024,2,4,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-04 00:00:00+00:00,2024,2,4,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-03 00:00:00+00:00,2024,2,3,port254,Colombo,Sri Lanka,LKA,10,0,1,0,1,11,12,40158,0,1030,0,4206,41189,45396,66326,0,1787,0,809,68113,68923
2024-02-03 00:00:00+00:00,2024,2,3,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,1,1,2,0,0,0,0,3928,0,3928,0,0,0,2174,1066,2174,3241
2024-02-03 00:00:00+00:00,2024,2,3,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-03 00:00:00+00:00,2024,2,3,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-02 00:00:00+00:00,2024,2,2,port254,Colombo,Sri Lanka,LKA,12,0,1,0,1,13,14,61129,0,5294,0,37997,66423,104421,17409,0,0,0,0,17409,17409
2024-02-02 00:00:00+00:00,2024,2,2,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-02 00:00:00+00:00,2024,2,2,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-02 00:00:00+00:00,2024,2,2,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01 00:00:00+00:00,2024,2,1,port254,Colombo,Sri Lanka,LKA,10,0,1,0,0,11,11,33437,0,1178,0,0,34615,34615,8664,0,0,0,0,8664,8664
2024-02-01 00:00:00+00:00,2024,2,1,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,332,0,332,0,0,0,0,332,0,332
2024-02-01 00:00:00+00:00,2024,2,1,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-01 00:00:00+00:00,2024,2,1,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-31 00:00:00+00:00,2024,1,31,port254,Colombo,Sri Lanka,LKA,9,2,0,0,0,11,11,47118,15885,0,0,0,63004,63004,11577,251,0,0,0,11828,11828
2024-01-31 00:00:00+00:00,2024,1,31,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,9851,0,9851,0,0,0,0,400,0,400
2024-01-31 00:00:00+00:00,2024,1,31,port1319,Trincomalee,Sri Lanka,LKA,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7633,0,0,0,7633,7633
2024-01-31 00:00:00+00:00,2024,1,31,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 00:00:00+00:00,2024,1,30,port254,Colombo,Sri Lanka,LKA,8,0,0,0,2,8,10,22006,0,0,0,22239,22006,44245,11195,0,0,0,4547,11195,15742
2024-01-30 00:00:00+00:00,2024,1,30,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 00:00:00+00:00,2024,1,30,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-30 00:00:00+00:00,2024,1,30,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 00:00:00+00:00,2024,1,29,port254,Colombo,Sri Lanka,LKA,8,2,1,0,2,11,13,22972,34636,0,0,1611,57609,59221,30331,251,3171,0,221,33754,33975
2024-01-29 00:00:00+00:00,2024,1,29,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 00:00:00+00:00,2024,1,29,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-29 00:00:00+00:00,2024,1,29,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 00:00:00+00:00,2024,1,28,port254,Colombo,Sri Lanka,LKA,8,0,0,0,1,8,9,29061,0,0,0,0,29061,29061,9771,0,0,0,0,9771,9771
2024-01-28 00:00:00+00:00,2024,1,28,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 00:00:00+00:00,2024,1,28,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-28 00:00:00+00:00,2024,1,28,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-27 00:00:00+00:00,2024,1,27,port254,Colombo,Sri Lanka,LKA,14,1,0,0,2,15,17,53490,15885,0,0,579,69375,69955,51644,251,0,0,0,51895,51895
2024-01-27 00:00:00+00:00,2024,1,27,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-27 00:00:00+00:00,2024,1,27,port1319,Trincomalee,Sri Lanka,LKA,0,1,0,0,0,1,1,0,48202,0,0,0,48202,48202,0,0,0,0,0,0,0
2024-01-27 00:00:00+00:00,2024,1,27,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-26 00:00:00+00:00,2024,1,26,port254,Colombo,Sri Lanka,LKA,11,0,2,0,2,13,15,28030,0,3303,0,0,31333,31333,15583,0,3163,0,4237,18746,22984
2024-01-26 00:00:00+00:00,2024,1,26,port678,Hambantota,Sri Lanka,LKA,0,1,0,0,1,1,2,0,56232,0,0,7797,56232,64029,0,0,0,0,594,0,594
2024-01-26 00:00:00+00:00,2024,1,26,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-26 00:00:00+00:00,2024,1,26,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-25 00:00:00+00:00,2024,1,25,port254,Colombo,Sri Lanka,LKA,9,0,0,0,3,9,12,44746,0,0,0,0,44746,44746,1701,0,0,0,0,1701,1701
2024-01-25 00:00:00+00:00,2024,1,25,port678,Hambantota,Sri Lanka,LKA,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-25 00:00:00+00:00,2024,1,25,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-25 00:00:00+00:00,2024,1,25,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24 00:00:00+00:00,2024,1,24,port254,Colombo,Sri Lanka,LKA,11,0,1,0,1,12,13,25725,0,1030,0,1935,26756,28691,26556,0,1787,0,0,28343,28343
2024-01-24 00:00:00+00:00,2024,1,24,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24 00:00:00+00:00,2024,1,24,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-24 00:00:00+00:00,2024,1,24,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 00:00:00+00:00,2024,1,23,port254,Colombo,Sri Lanka,LKA,10,1,0,0,1,11,12,35527,19932,0,0,1612,55460,57072,19923,0,0,0,0,19923,19923
2024-01-23 00:00:00+00:00,2024,1,23,port678,Hambantota,Sri Lanka,LKA,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 00:00:00+00:00,2024,1,23,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-23 00:00:00+00:00,2024,1,23,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 00:00:00+00:00,2024,1,22,port254,Colombo,Sri Lanka,LKA,12,0,0,0,0,12,12,43372,0,0,0,0,43372,43372,31091,0,0,0,0,31091,31091
2024-01-22 00:00:00+00:00,2024,1,22,port678,Hambantota,Sri Lanka,LKA,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 00:00:00+00:00,2024,1,22,port1319,Trincomalee,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-22 00:00:00+00:00,2024,1,22,port2224,Galle,Sri Lanka,LKA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-01-21 00:00:00+00:00,2024,1,21,port254,Colombo,Sri Lanka,LKA,11,0,0,0,0,11,11,10091,0,0,0,0,10091,10091,38002,0,0,0,0,38002,38002
2024-01-21 00:00:00+00:00,2024,1,21,port678,Hambantota,Sri Lanka,LKA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
